variant,seed,split,margin,n_gold_matches,n_pred_matches,precision,recall,f1,wrong_merge_rate,fragmentation_rate,trajectory_consistency_rate,impossible_transition_rate,n_transitions,n_impossible_transitions,dangling_precision,dangling_recall,n_gold_dangling,n_pred_dangling,n_pred_identities,n_wrong_merges,scenario_id
m3_full,19521006,test,0.0,116,35,0.8857142857142857,0.2672413793103448,0.4105960264900662,0.1836734693877551,0.9655172413793104,0.7634048257372654,0.23659517426273458,1492,353,0.2457627118644068,0.6444444444444445,45,118,98,18,sec_test_0012
m3_full,19521006,test,0.7,116,60,0.75,0.3879310344827586,0.5113636363636364,0.22695035460992907,1.0603448275862069,0.745740498034076,0.254259501965924,2289,582,0.7352941176470589,0.5555555555555556,45,34,141,32,sec_test_0012
no_motion,19521006,dev,0.0,113,28,0.75,0.18584070796460178,0.2978723404255319,0.21428571428571427,1.0176991150442478,0.7842565597667639,0.21574344023323616,1372,296,0.28346456692913385,0.75,48,127,98,21,sec_dev_0000
no_motion,19521006,dev,0.7,113,54,0.7407407407407407,0.35398230088495575,0.47904191616766467,0.3049645390070922,1.1946902654867257,0.7148353997434801,0.2851646002565199,2339,667,0.9615384615384616,0.5208333333333334,48,26,141,43,sec_dev_0000
no_motion,19521006,dev,0.0,111,43,0.7441860465116279,0.2882882882882883,0.4155844155844156,0.2037037037037037,0.972972972972973,0.75,0.25,1712,428,0.34444444444444444,0.62,50,90,108,22,sec_dev_0001
no_motion,19521006,dev,0.7,111,66,0.6818181818181818,0.40540540540540543,0.5084745762711864,0.22627737226277372,1.072072072072072,0.7299614230604372,0.2700385769395628,2333,630,0.96,0.48,50,25,137,31,sec_dev_0001
no_motion,19521006,dev,0.0,112,39,0.8205128205128205,0.2857142857142857,0.42384105960264895,0.14432989690721648,0.8571428571428571,0.7786366830639494,0.2213633169360506,1423,315,0.2727272727272727,0.673469387755102,49,121,97,14,sec_dev_0002
no_motion,19521006,dev,0.7,112,65,0.8,0.4642857142857143,0.5875706214689266,0.19852941176470587,0.8839285714285714,0.7279860505666957,0.27201394943330426,2294,624,0.8333333333333334,0.5102040816326531,49,30,136,27,sec_dev_0002
no_motion,19521006,dev,0.0,104,44,0.6363636363636364,0.2692307692307692,0.37837837837837834,0.2079207920792079,1.0,0.7368746139592341,0.2631253860407659,1619,426,0.3870967741935484,0.631578947368421,57,93,101,21,sec_dev_0003
no_motion,19521006,dev,0.7,104,64,0.640625,0.3942307692307692,0.4880952380952381,0.25,1.0480769230769231,0.7096342551293489,0.2903657448706512,2242,651,0.9285714285714286,0.45614035087719296,57,28,128,32,sec_dev_0003
